experiment_id,timestamp,seed,parameter,parameter_value,number_of_users,strategy,total_bandwidth,total_allocated,utilization_percentage,jain_fairness_index,average_utility,latency_ms,jitter_ms,computational_time,data_source
sensitivity_42_100_alpha_fair_w_throughput_1.5_43,2026-09-01T11:49:23.650969,43,w_throughput,1.5,100,alpha_fair,100.0,100.0,100.0,0.7804,0.694246,8.54,4.48,0.000172,SIMULATION
sensitivity_42_100_alpha_fair_w_throughput_1.5_44,2026-09-01T11:49:23.651431,44,w_throughput,1.5,100,alpha_fair,100.0,100.0,100.0,0.774,0.714165,13.72,3.71,0.000152,SIMULATION
sensitivity_42_100_alpha_fair_w_throughput_1.5_45,2026-09-01T11:49:23.651898,45,w_throughput,1.5,100,alpha_fair,100.0,100.0,100.0,0.8017,0.71005,11.81,3.44,0.000158,SIMULATION
sensitivity_42_100_alpha_fair_w_throughput_1.5_46,2026-09-01T11:49:23.652390,46,w_throughput,1.5,100,alpha_fair,100.0,100.0,100.0,0.7808,0.673437,20.44,3.0,0.000155,SIMULATION
sensitivity_42_100_game_theory_w_throughput_1.5_42,2026-09-01T11:49:23.667094,42,w_throughput,1.5,100,game_theory,100.0,100.0,100.0,0.6231,0.608415,16.95,1.13,0.000896,SIMULATION
sensitivity_42_100_game_theory_w_throughput_1.5_43,2026-09-01T11:49:23.682540,43,w_throughput,1.5,100,game_theory,100.0,100.0,100.0,0.6494,0.608186,8.54,4.48,0.000197,SIMULATION
sensitivity_42_100_game_theory_w_throughput_1.5_44,2026-09-01T11:49:23.697691,44,w_throughput,1.5,100,game_theory,100.0,100.0,100.0,0.6079,0.605435,13.72,3.71,0.000209,SIMULATION
sensitivity_42_100_game_theory_w_throughput_1.5_45,2026-09-01T11:49:23.714136,45,w_throughput,1.5,100,game_theory,100.0,100.0,100.0,0.625,0.614766,11.81,3.44,0.000184,SIMULATION
sensitivity_42_100_game_theory_w_throughput_1.5_46,2026-09-01T11:49:23.728977,46,w_throughput,1.5,100,game_theory,100.0,100.0,100.0,0.641,0.584886,20.44,3.0,0.000173,SIMULATION
sensitivity_42_200_equal_w_throughput_1.5_42,2026-09-01T11:49:23.729843,42,w_throughput,1.5,200,equal,100.0,100.0,100.0,1.0,0.486092,16.95,1.13,0.000307,SIMULATION
sensitivity_42_200_equal_w_throughput_1.5_43,2026-09-01T11:49:23.730697,43,w_throughput,1.5,200,equal,100.0,100.0,100.0,1.0,0.475991,8.54,4.48,0.000303,SIMULATION
sensitivity_42_200_equal_w_throughput_1.5_44,2026-09-01T11:49:23.731555,44,w_throughput,1.5,200,equal,100.0,100.0,100.0,1.0,0.490398,13.72,3.71,0.000295,SIMULATION
sensitivity_42_200_equal_w_throughput_1.5_45,2026-09-01T11:49:23.732450,45,w_throughput,1.5,200,equal,100.0,100.0,100.0,1.0,0.50593,11.81,3.44,0.000303,SIMULATION
sensitivity_42_200_equal_w_throughput_1.5_46,2026-09-01T11:49:23.733359,46,w_throughput,1.5,200,equal,100.0,100.0,100.0,1.0,0.480838,20.44,3.0,0.00031,SIMULATION
sensitivity_42_200_proportional_w_throughput_1.5_42,2026-09-01T11:49:23.734277,42,w_throughput,1.5,200,proportional,100.0,100.0,100.0,0.7909,0.469037,16.95,1.13,0.000302,SIMULATION
sensitivity_42_200_proportional_w_throughput_1.5_43,2026-09-01T11:49:23.735171,43,w_throughput,1.5,200,proportional,100.0,100.0,100.0,0.7785,0.461343,8.54,4.48,0.000303,SIMULATION
sensitivity_42_200_proportional_w_throughput_1.5_44,2026-09-01T11:49:23.736097,44,w_throughput,1.5,200,proportional,100.0,100.0,100.0,0.8003,0.471489,13.72,3.71,0.000323,SIMULATION
sensitivity_42_200_proportional_w_throughput_1.5_45,2026-09-01T11:49:23.736976,45,w_throughput,1.5,200,proportional,100.0,100.0,100.0,0.8309,0.488472,11.81,3.44,0.000303,SIMULATION
sensitivity_42_200_proportional_w_throughput_1.5_46,2026-09-01T11:49:23.737834,46,w_throughput,1.5,200,proportional,100.0,100.0,100.0,0.791,0.462084,20.44,3.0,0.0003,SIMULATION
sensitivity_42_200_priority_w_throughput_1.5_42,2026-09-01T11:49:23.738757,42,w_throughput,1.5,200,priority,100.0,100.0,100.0,0.9391,0.495666,16.95,1.13,0.00028,SIMULATION
sensitivity_42_200_priority_w_throughput_1.5_43,2026-09-01T11:49:23.739919,43,w_throughput,1.5,200,priority,100.0,100.0,100.0,0.9357,0.486876,8.54,4.48,0.000486,SIMULATION
sensitivity_42_200_priority_w_throughput_1.5_44,2026-09-01T11:49:23.741158,44,w_throughput,1.5,200,priority,100.0,100.0,100.0,0.9427,0.498135,13.72,3.71,0.000359,SIMULATION
sensitivity_42_200_priority_w_throughput_1.5_45,2026-09-01T11:49:23.742289,45,w_throughput,1.5,200,priority,100.0,100.0,100.0,0.9509,0.511302,11.81,3.44,0.000329,SIMULATION
sensitivity_42_200_priority_w_throughput_1.5_46,2026-09-01T11:49:23.743201,46,w_throughput,1.5,200,priority,100.0,100.0,100.0,0.9413,0.488134,20.44,3.0,0.00027,SIMULATION
sensitivity_42_200_max_min_fairness_w_throughput_1.5_42,2026-09-01T11:49:23.744106,42,w_throughput,1.5,200,max_min_fairness,100.0,100.0,100.0,1.0,0.486092,16.95,1.13,0.000292,SIMULATION
sensitivity_42_200_max_min_fairness_w_throughput_1.5_43,2026-09-01T11:49:23.744986,43,w_throughput,1.5,200,max_min_fairness,100.0,100.0,100.0,1.0,0.475991,8.54,4.48,0.000299,SIMULATION
sensitivity_42_200_max_min_fairness_w_throughput_1.5_44,2026-09-01T11:49:23.745829,44,w_throughput,1.5,200,max_min_fairness,100.0,100.0,100.0,1.0,0.490398,13.72,3.71,0.000289,SIMULATION
sensitivity_42_200_max_min_fairness_w_throughput_1.5_45,2026-09-01T11:49:23.746721,45,w_throughput,1.5,200,max_min_fairness,100.0,100.0,100.0,1.0,0.50593,11.81,3.44,0.000289,SIMULATION
sensitivity_42_200_max_min_fairness_w_throughput_1.5_46,2026-09-01T11:49:23.747587,46,w_throughput,1.5,200,max_min_fairness,100.0,100.0,100.0,1.0,0.480838,20.44,3.0,0.000282,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_1.5_42,2026-09-01T11:49:23.748430,42,w_throughput,1.5,200,alpha_fair,100.0,100.0,100.0,0.7909,0.469037,16.95,1.13,0.00028,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_1.5_43,2026-09-01T11:49:23.749267,43,w_throughput,1.5,200,alpha_fair,100.0,100.0,100.0,0.7785,0.461343,8.54,4.48,0.000286,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_1.5_44,2026-09-01T11:49:23.750102,44,w_throughput,1.5,200,alpha_fair,100.0,100.0,100.0,0.8003,0.471489,13.72,3.71,0.00028,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_1.5_45,2026-09-01T11:49:23.750936,45,w_throughput,1.5,200,alpha_fair,100.0,100.0,100.0,0.8309,0.488472,11.81,3.44,0.00028,SIMULATION
sensitivity_42_200_alpha_fair_w_throughput_1.5_46,2026-09-01T11:49:23.751799,46,w_throughput,1.5,200,alpha_fair,100.0,100.0,100.0,0.791,0.462084,20.44,3.0,0.00031,SIMULATION
sensitivity_42_200_game_theory_w_throughput_1.5_42,2026-09-01T11:49:23.795992,42,w_throughput,1.5,200,game_theory,100.0,100.0,100.0,0.3115,0.304207,16.95,1.13,0.000248,SIMULATION
sensitivity_42_200_game_theory_w_throughput_1.5_43,2026-09-01T11:49:23.840877,43,w_throughput,1.5,200,game_theory,100.0,100.0,100.0,0.3247,0.304093,8.54,4.48,0.000332,SIMULATION
sensitivity_42_200_game_theory_w_throughput_1.5_44,2026-09-01T11:49:23.884769,44,w_throughput,1.5,200,game_theory,100.0,100.0,100.0,0.304,0.302718,13.72,3.71,0.000288,SIMULATION
sensitivity_42_200_game_theory_w_throughput_1.5_45,2026-09-01T11:49:23.930182,45,w_throughput,1.5,200,game_theory,100.0,100.0,100.0,0.3125,0.307383,11.81,3.44,0.000232,SIMULATION
sensitivity_42_200_game_theory_w_throughput_1.5_46,2026-09-01T11:49:23.970966,46,w_throughput,1.5,200,game_theory,100.0,100.0,100.0,0.3205,0.292443,20.44,3.0,0.000249,SIMULATION
sensitivity_42_373_equal_w_throughput_1.5_42,2026-09-01T11:49:23.972542,42,w_throughput,1.5,373,equal,100.0,100.0,100.0,1.0,0.29945,16.95,1.13,0.00054,SIMULATION
sensitivity_42_373_equal_w_throughput_1.5_43,2026-09-01T11:49:23.974644,43,w_throughput,1.5,373,equal,100.0,100.0,100.0,1.0,0.294992,8.54,4.48,0.000634,SIMULATION
sensitivity_42_373_equal_w_throughput_1.5_44,2026-09-01T11:49:23.976325,44,w_throughput,1.5,373,equal,100.0,100.0,100.0,1.0,0.300567,13.72,3.71,0.000523,SIMULATION
sensitivity_42_373_equal_w_throughput_1.5_45,2026-09-01T11:49:23.977844,45,w_throughput,1.5,373,equal,100.0,100.0,100.0,1.0,0.307397,11.81,3.44,0.000527,SIMULATION
sensitivity_42_373_equal_w_throughput_1.5_46,2026-09-01T11:49:23.979343,46,w_throughput,1.5,373,equal,100.0,100.0,100.0,1.0,0.298038,20.44,3.0,0.000517,SIMULATION
sensitivity_42_373_proportional_w_throughput_1.5_42,2026-09-01T11:49:23.980864,42,w_throughput,1.5,373,proportional,100.0,100.0,100.0,0.7991,0.292902,16.95,1.13,0.000517,SIMULATION
sensitivity_42_373_proportional_w_throughput_1.5_43,2026-09-01T11:49:23.982410,43,w_throughput,1.5,373,proportional,100.0,100.0,100.0,0.7838,0.290837,8.54,4.48,0.000523,SIMULATION
sensitivity_42_373_proportional_w_throughput_1.5_44,2026-09-01T11:49:23.983926,44,w_throughput,1.5,373,proportional,100.0,100.0,100.0,0.7901,0.293772,13.72,3.71,0.000515,SIMULATION
sensitivity_42_373_proportional_w_throughput_1.5_45,2026-09-01T11:49:23.985456,45,w_throughput,1.5,373,proportional,100.0,100.0,100.0,0.8172,0.301329,11.81,3.44,0.000518,SIMULATION
sensitivity_42_373_proportional_w_throughput_1.5_46,2026-09-01T11:49:23.987003,46,w_throughput,1.5,373,proportional,100.0,100.0,100.0,0.7982,0.293191,20.44,3.0,0.000519,SIMULATION
sensitivity_42_373_priority_w_throughput_1.5_42,2026-09-01T11:49:23.988746,42,w_throughput,1.5,373,priority,100.0,100.0,100.0,0.9411,0.307259,16.95,1.13,0.000518,SIMULATION
sensitivity_42_373_priority_w_throughput_1.5_43,2026-09-01T11:49:23.990910,43,w_throughput,1.5,373,priority,100.0,100.0,100.0,0.9365,0.303098,8.54,4.48,0.000762,SIMULATION
sensitivity_42_373_priority_w_throughput_1.5_44,2026-09-01T11:49:23.992879,44,w_throughput,1.5,373,priority,100.0,100.0,100.0,0.9417,0.307709,13.72,3.71,0.00057,SIMULATION
sensitivity_42_373_priority_w_throughput_1.5_45,2026-09-01T11:49:23.994693,45,w_throughput,1.5,373,priority,100.0,100.0,100.0,0.9473,0.313784,11.81,3.44,0.000536,SIMULATION
sensitivity_42_373_priority_w_throughput_1.5_46,2026-09-01T11:49:23.996417,46,w_throughput,1.5,373,priority,100.0,100.0,100.0,0.9422,0.304805,20.44,3.0,0.000524,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_1.5_42,2026-09-01T11:49:23.998034,42,w_throughput,1.5,373,max_min_fairness,100.0,100.0,100.0,1.0,0.29945,16.95,1.13,0.000521,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_1.5_43,2026-09-01T11:49:23.999627,43,w_throughput,1.5,373,max_min_fairness,100.0,100.0,100.0,1.0,0.294992,8.54,4.48,0.000516,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_1.5_44,2026-09-01T11:49:24.001225,44,w_throughput,1.5,373,max_min_fairness,100.0,100.0,100.0,1.0,0.300567,13.72,3.71,0.000518,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_1.5_45,2026-09-01T11:49:24.002824,45,w_throughput,1.5,373,max_min_fairness,100.0,100.0,100.0,1.0,0.307397,11.81,3.44,0.00052,SIMULATION
sensitivity_42_373_max_min_fairness_w_throughput_1.5_46,2026-09-01T11:49:24.004451,46,w_throughput,1.5,373,max_min_fairness,100.0,100.0,100.0,1.0,0.298038,20.44,3.0,0.000519,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_1.5_42,2026-09-01T11:49:24.005996,42,w_throughput,1.5,373,alpha_fair,100.0,100.0,100.0,0.7991,0.292902,16.95,1.13,0.000521,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_1.5_43,2026-09-01T11:49:24.008213,43,w_throughput,1.5,373,alpha_fair,100.0,100.0,100.0,0.7838,0.290837,8.54,4.48,0.000724,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_1.5_44,2026-09-01T11:49:24.010389,44,w_throughput,1.5,373,alpha_fair,100.0,100.0,100.0,0.7901,0.293772,13.72,3.71,0.00052,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_1.5_45,2026-09-01T11:49:24.011906,45,w_throughput,1.5,373,alpha_fair,100.0,100.0,100.0,0.8172,0.301329,11.81,3.44,0.000531,SIMULATION
sensitivity_42_373_alpha_fair_w_throughput_1.5_46,2026-09-01T11:49:24.013411,46,w_throughput,1.5,373,alpha_fair,100.0,100.0,100.0,0.7982,0.293191,20.44,3.0,0.000514,SIMULATION
sensitivity_42_373_game_theory_w_throughput_1.5_42,2026-09-01T11:49:24.152129,42,w_throughput,1.5,373,game_theory,100.0,100.0,100.0,0.167,0.163114,16.95,1.13,0.000325,SIMULATION
sensitivity_42_373_game_theory_w_throughput_1.5_43,2026-09-01T11:49:24.290321,43,w_throughput,1.5,373,game_theory,100.0,100.0,100.0,0.1741,0.163052,8.54,4.48,0.000894,SIMULATION
sensitivity_42_373_game_theory_w_throughput_1.5_44,2026-09-01T11:49:24.430748,44,w_throughput,1.5,373,game_theory,100.0,100.0,100.0,0.163,0.162315,13.72,3.71,0.000357,SIMULATION
sensitivity_42_373_game_theory_w_throughput_1.5_45,2026-09-01T11:49:24.581277,45,w_throughput,1.5,373,game_theory,100.0,100.0,100.0,0.1676,0.164817,11.81,3.44,0.000322,SIMULATION
sensitivity_42_373_game_theory_w_throughput_1.5_46,2026-09-01T11:49:24.734179,46,w_throughput,1.5,373,game_theory,100.0,100.0,100.0,0.1719,0.156806,20.44,3.0,0.000322,SIMULATION
sensitivity_42_5_equal_w_throughput_2.0_42,2026-09-01T11:49:24.734326,42,w_throughput,2.0,5,equal,100.0,43.51,43.51,0.8536,3.242044,16.95,1.13,3.5e-05,SIMULATION
sensitivity_42_5_equal_w_throughput_2.0_43,2026-09-01T11:49:24.734420,43,w_throughput,2.0,5,equal,100.0,57.93,57.93,0.8118,2.182458,8.54,4.48,2.9e-05,SIMULATION
sensitivity_42_5_equal_w_throughput_2.0_44,2026-09-01T11:49:24.734508,44,w_throughput,2.0,5,equal,100.0,37.12,37.12,0.6829,3.434611,13.72,3.71,2.7e-05,SIMULATION
sensitivity_42_5_equal_w_throughput_2.0_45,2026-09-01T11:49:24.734622,45,w_throughput,2.0,5,equal,100.0,48.12,48.12,0.836,2.94385,11.81,3.44,5.4e-05,SIMULATION
sensitivity_42_5_equal_w_throughput_2.0_46,2026-09-01T11:49:24.734708,46,w_throughput,2.0,5,equal,100.0,49.63,49.63,0.7262,2.502515,20.44,3.0,2.6e-05,SIMULATION
sensitivity_42_5_proportional_w_throughput_2.0_42,2026-09-01T11:49:24.734799,42,w_throughput,2.0,5,proportional,100.0,43.51,43.51,0.8536,3.242044,16.95,1.13,2.9e-05,SIMULATION
sensitivity_42_5_proportional_w_throughput_2.0_43,2026-09-01T11:49:24.734884,43,w_throughput,2.0,5,proportional,100.0,57.93,57.93,0.8118,2.182458,8.54,4.48,2.6e-05,SIMULATION
sensitivity_42_5_proportional_w_throughput_2.0_44,2026-09-01T11:49:24.734968,44,w_throughput,2.0,5,proportional,100.0,37.12,37.12,0.6829,3.434611,13.72,3.71,2.6e-05,SIMULATION
sensitivity_42_5_proportional_w_throughput_2.0_45,2026-09-01T11:49:24.735051,45,w_throughput,2.0,5,proportional,100.0,48.12,48.12,0.836,2.94385,11.81,3.44,2.5e-05,SIMULATION
sensitivity_42_5_proportional_w_throughput_2.0_46,2026-09-01T11:49:24.735135,46,w_throughput,2.0,5,proportional,100.0,51.37,51.37,0.7028,2.357503,20.44,3.0,2.6e-05,SIMULATION
sensitivity_42_5_priority_w_throughput_2.0_42,2026-09-01T11:49:24.735229,42,w_throughput,2.0,5,priority,100.0,100.0,100.0,0.9686,-3.320383,16.95,1.13,2.6e-05,SIMULATION
sensitivity_42_5_priority_w_throughput_2.0_43,2026-09-01T11:49:24.735320,43,w_throughput,2.0,5,priority,100.0,100.0,100.0,0.9278,-3.464971,8.54,4.48,2.6e-05,SIMULATION
sensitivity_42_5_priority_w_throughput_2.0_44,2026-09-01T11:49:24.735411,44,w_throughput,2.0,5,priority,100.0,100.0,100.0,0.9399,-3.294522,13.72,3.71,2.6e-05,SIMULATION
sensitivity_42_5_priority_w_throughput_2.0_45,2026-09-01T11:49:24.735500,45,w_throughput,2.0,5,priority,100.0,100.0,100.0,0.9565,-3.621376,11.81,3.44,2.6e-05,SIMULATION
sensitivity_42_5_priority_w_throughput_2.0_46,2026-09-01T11:49:24.735590,46,w_throughput,2.0,5,priority,100.0,100.0,100.0,0.9334,-3.765701,20.44,3.0,2.6e-05,SIMULATION
sensitivity_42_5_max_min_fairness_w_throughput_2.0_42,2026-09-01T11:49:24.735680,42,w_throughput,2.0,5,max_min_fairness,100.0,43.51,43.51,0.8536,3.242044,16.95,1.13,2.6e-05,SIMULATION
sensitivity_42_5_max_min_fairness_w_throughput_2.0_43,2026-09-01T11:49:24.735767,43,w_throughput,2.0,5,max_min_fairness,100.0,57.93,57.93,0.8118,2.182458,8.54,4.48,2.5e-05,SIMULATION
sensitivity_42_5_max_min_fairness_w_throughput_2.0_44,2026-09-01T11:49:24.735853,44,w_throughput,2.0,5,max_min_fairness,100.0,37.12,37.12,0.6829,3.434611,13.72,3.71,2.5e-05,SIMULATION
sensitivity_42_5_max_min_fairness_w_throughput_2.0_45,2026-09-01T11:49:24.735940,45,w_throughput,2.0,5,max_min_fairness,100.0,48.12,48.12,0.836,2.94385,11.81,3.44,2.6e-05,SIMULATION
sensitivity_42_5_max_min_fairness_w_throughput_2.0_46,2026-09-01T11:49:24.736028,46,w_throughput,2.0,5,max_min_fairness,100.0,51.37,51.37,0.7028,2.357503,20.44,3.0,2.5e-05,SIMULATION
sensitivity_42_5_alpha_fair_w_throughput_2.0_42,2026-09-01T11:49:24.736117,42,w_throughput,2.0,5,alpha_fair,100.0,43.51,43.51,0.8536,3.242044,16.95,1.13,2.5e-05,SIMULATION
sensitivity_42_5_alpha_fair_w_throughput_2.0_43,2026-09-01T11:49:24.736202,43,w_throughput,2.0,5,alpha_fair,100.0,57.93,57.93,0.8118,2.182458,8.54,4.48,2.5e-05,SIMULATION
sensitivity_42_5_alpha_fair_w_throughput_2.0_44,2026-09-01T11:49:24.736286,44,w_throughput,2.0,5,alpha_fair,100.0,37.12,37.12,0.6829,3.434611,13.72,3.71,2.5e-05,SIMULATION
sensitivity_42_5_alpha_fair_w_throughput_2.0_45,2026-09-01T11:49:24.736370,45,w_throughput,2.0,5,alpha_fair,100.0,48.12,48.12,0.836,2.94385,11.81,3.44,2.5e-05,SIMULATION
sensitivity_42_5_alpha_fair_w_throughput_2.0_46,2026-09-01T11:49:24.736455,46,w_throughput,2.0,5,alpha_fair,100.0,51.37,51.37,0.7028,2.357503,20.44,3.0,2.6e-05,SIMULATION
sensitivity_42_5_game_theory_w_throughput_2.0_42,2026-09-01T11:49:24.736922,42,w_throughput,2.0,5,game_theory,100.0,28.5,28.5,0.8938,3.637218,16.95,1.13,3e-05,SIMULATION
sensitivity_42_5_game_theory_w_throughput_2.0_43,2026-09-01T11:49:24.737382,43,w_throughput,2.0,5,game_theory,100.0,29.5,29.5,0.9603,3.653569,8.54,4.48,3e-05,SIMULATION
sensitivity_42_5_game_theory_w_throughput_2.0_44,2026-09-01T11:49:24.737728,44,w_throughput,2.0,5,game_theory,100.0,26.5,26.5,0.8577,3.68112,13.72,3.71,2.9e-05,SIMULATION
sensitivity_42_5_game_theory_w_throughput_2.0_45,2026-09-01T11:49:24.738203,45,w_throughput,2.0,5,game_theory,100.0,29.5,29.5,0.9932,3.761485,11.81,3.44,2.9e-05,SIMULATION
sensitivity_42_5_game_theory_w_throughput_2.0_46,2026-09-01T11:49:24.738691,46,w_throughput,2.0,5,game_theory,100.0,27.5,27.5,0.8806,3.416041,20.44,3.0,2.9e-05,SIMULATION
sensitivity_42_10_equal_w_throughput_2.0_42,2026-09-01T11:49:24.738805,42,w_throughput,2.0,10,equal,100.0,83.16,83.16,0.9016,1.52572,16.95,1.13,3.7e-05,SIMULATION
sensitivity_42_10_equal_w_throughput_2.0_43,2026-09-01T11:49:24.738911,43,w_throughput,2.0,10,equal,100.0,88.73,88.73,0.9512,1.225002,8.54,4.48,3.3e-05,SIMULATION
sensitivity_42_10_equal_w_throughput_2.0_44,2026-09-01T11:49:24.739015,44,w_throughput,2.0,10,equal,100.0,80.28,80.28,0.8952,1.790893,13.72,3.71,3.2e-05,SIMULATION
sensitivity_42_10_equal_w_throughput_2.0_45,2026-09-01T11:49:24.739118,45,w_throughput,2.0,10,equal,100.0,78.39,78.39,0.9246,1.915329,11.81,3.44,3.2e-05,SIMULATION
sensitivity_42_10_equal_w_throughput_2.0_46,2026-09-01T11:49:24.739254,46,w_throughput,2.0,10,equal,100.0,81.37,81.37,0.9003,1.395516,20.44,3.0,4.7e-05,SIMULATION
sensitivity_42_10_proportional_w_throughput_2.0_42,2026-09-01T11:49:24.739366,42,w_throughput,2.0,10,proportional,100.0,100.0,100.0,0.7951,0.183457,16.95,1.13,3.4e-05,SIMULATION
sensitivity_42_10_proportional_w_throughput_2.0_43,2026-09-01T11:49:24.739474,43,w_throughput,2.0,10,proportional,100.0,100.0,100.0,0.8273,0.256414,8.54,4.48,3.5e-05,SIMULATION
sensitivity_42_10_proportional_w_throughput_2.0_44,2026-09-01T11:49:24.739607,44,w_throughput,2.0,10,proportional,100.0,100.0,100.0,0.7675,0.192768,13.72,3.71,5.1e-05,SIMULATION
sensitivity_42_10_proportional_w_throughput_2.0_45,2026-09-01T11:49:24.739717,45,w_throughput,2.0,10,proportional,100.0,94.6,94.6,0.8119,0.666347,11.81,3.44,3.4e-05,SIMULATION
sensitivity_42_10_proportional_w_throughput_2.0_46,2026-09-01T11:49:24.739835,46,w_throughput,2.0,10,proportional,100.0,100.0,100.0,0.794,-0.092201,20.44,3.0,3.8e-05,SIMULATION
sensitivity_42_10_priority_w_throughput_2.0_42,2026-09-01T11:49:24.739964,42,w_throughput,2.0,10,priority,100.0,100.0,100.0,0.9234,0.362761,16.95,1.13,3.6e-05,SIMULATION
sensitivity_42_10_priority_w_throughput_2.0_43,2026-09-01T11:49:24.740096,43,w_throughput,2.0,10,priority,100.0,100.0,100.0,0.9052,0.309609,8.54,4.48,3.7e-05,SIMULATION
sensitivity_42_10_priority_w_throughput_2.0_44,2026-09-01T11:49:24.740224,44,w_throughput,2.0,10,priority,100.0,100.0,100.0,0.9054,0.382704,13.72,3.71,3.7e-05,SIMULATION
sensitivity_42_10_priority_w_throughput_2.0_45,2026-09-01T11:49:24.740348,45,w_throughput,2.0,10,priority,100.0,100.0,100.0,0.9246,0.401487,11.81,3.44,3.6e-05,SIMULATION
sensitivity_42_10_priority_w_throughput_2.0_46,2026-09-01T11:49:24.740473,46,w_throughput,2.0,10,priority,100.0,100.0,100.0,0.8868,-0.020814,20.44,3.0,3.6e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_2.0_42,2026-09-01T11:49:24.740596,42,w_throughput,2.0,10,max_min_fairness,100.0,100.0,100.0,0.8673,0.271388,16.95,1.13,3.4e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_2.0_43,2026-09-01T11:49:24.740761,43,w_throughput,2.0,10,max_min_fairness,100.0,100.0,100.0,0.9335,0.356722,8.54,4.48,3.6e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_2.0_44,2026-09-01T11:49:24.740893,44,w_throughput,2.0,10,max_min_fairness,100.0,100.0,100.0,0.8408,0.292305,13.72,3.71,3.6e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_2.0_45,2026-09-01T11:49:24.741011,45,w_throughput,2.0,10,max_min_fairness,100.0,94.6,94.6,0.8119,0.666347,11.81,3.44,3.4e-05,SIMULATION
sensitivity_42_10_max_min_fairness_w_throughput_2.0_46,2026-09-01T11:49:24.741132,46,w_throughput,2.0,10,max_min_fairness,100.0,100.0,100.0,0.8247,-0.077534,20.44,3.0,3.6e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_2.0_42,2026-09-01T11:49:24.741282,42,w_throughput,2.0,10,alpha_fair,100.0,100.0,100.0,0.7951,0.183457,16.95,1.13,6.4e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_2.0_43,2026-09-01T11:49:24.741393,43,w_throughput,2.0,10,alpha_fair,100.0,100.0,100.0,0.8273,0.256414,8.54,4.48,3.3e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_2.0_44,2026-09-01T11:49:24.741504,44,w_throughput,2.0,10,alpha_fair,100.0,100.0,100.0,0.7675,0.192768,13.72,3.71,3.4e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_2.0_45,2026-09-01T11:49:24.741614,45,w_throughput,2.0,10,alpha_fair,100.0,94.6,94.6,0.8119,0.666347,11.81,3.44,3.3e-05,SIMULATION
sensitivity_42_10_alpha_fair_w_throughput_2.0_46,2026-09-01T11:49:24.741734,46,w_throughput,2.0,10,alpha_fair,100.0,100.0,100.0,0.794,-0.092201,20.44,3.0,3.2e-05,SIMULATION
sensitivity_42_10_game_theory_w_throughput_2.0_42,2026-09-01T11:49:24.742728,42,w_throughput,2.0,10,game_theory,100.0,41.5,41.5,0.9528,2.931015,16.95,1.13,3.5e-05,SIMULATION
sensitivity_42_10_game_theory_w_throughput_2.0_43,2026-09-01T11:49:24.744091,43,w_throughput,2.0,10,game_theory,100.0,42.5,42.5,0.9724,2.955208,8.54,4.48,3.8e-05,SIMULATION
sensitivity_42_10_game_theory_w_throughput_2.0_44,2026-09-01T11:49:24.745317,44,w_throughput,2.0,10,game_theory,100.0,43.0,43.0,0.9556,3.079003,13.72,3.71,3.8e-05,SIMULATION
sensitivity_42_10_game_theory_w_throughput_2.0_45,2026-09-01T11:49:24.746362,45,w_throughput,2.0,10,game_theory,100.0,44.0,44.0,0.9803,3.073677,11.81,3.44,3.7e-05,SIMULATION
sensitivity_42_10_game_theory_w_throughput_2.0_46,2026-09-01T11:49:24.747317,46,w_throughput,2.0,10,game_theory,100.0,42.0,42.0,0.9383,2.833925,20.44,3.0,3.6e-05,SIMULATION
sensitivity_42_20_equal_w_throughput_2.0_42,2026-09-01T11:49:24.747466,42,w_throughput,2.0,20,equal,100.0,95.95,95.95,0.9817,1.835843,16.95,1.13,4.8e-05,SIMULATION
sensitivity_42_20_equal_w_throughput_2.0_43,2026-09-01T11:49:24.747611,43,w_throughput,2.0,20,equal,100.0,97.57,97.57,0.9934,1.774673,8.54,4.48,4.7e-05,SIMULATION
sensitivity_42_20_equal_w_throughput_2.0_44,2026-09-01T11:49:24.747753,44,w_throughput,2.0,20,equal,100.0,95.37,95.37,0.9848,1.902734,13.72,3.71,4.6e-05,SIMULATION
